,instant_x,dteday,season,yr_x,mnth_x,hr,holiday_x,weekday_x,workingday,weathersit,temp,atemp_x,hum,windspeed,casual,registered,cnt,weather_name_x,time_category,instant_y,yr_y,mnth_y,holiday_y,weekday_y,atemp_y,season_name,weather_name_y,mnth_name,demand_category,weekday_name
2275,2276.0,2011-04-09,2,0.0,4.0,16.0,0.0,6.0,0,2,0.38,0.3939,0.82,0.0,73,118,191,Berkabut,Siang,,,,,,,,,,,
2276,2277.0,2011-04-09,2,0.0,4.0,17.0,0.0,6.0,0,2,0.38,0.3939,0.82,0.0896,128,129,257,Berkabut,Sore,,,,,,,,,,,
2277,2278.0,2011-04-09,2,0.0,4.0,18.0,0.0,6.0,0,2,0.38,0.3939,0.82,0.1045,48,129,177,Berkabut,Sore,,,,,,,,,,,
2278,2279.0,2011-04-09,2,0.0,4.0,19.0,0.0,6.0,0,2,0.38,0.3939,0.82,0.1343,47,83,130,Berkabut,Sore,,,,,,,,,,,
2279,2280.0,2011-04-09,2,0.0,4.0,20.0,0.0,6.0,0,2,0.38,0.3939,0.87,0.1642,19,74,93,Berkabut,Sore,,,,,,,,,,,
2280,2281.0,2011-04-09,2,0.0,4.0,21.0,0.0,6.0,0,2,0.36,0.3485,0.93,0.1343,10,65,75,Berkabut,Malam,,,,,,,,,,,
2281,2282.0,2011-04-09,2,0.0,4.0,22.0,0.0,6.0,0,2,0.36,0.3485,0.93,0.1343,21,66,87,Berkabut,Malam,,,,,,,,,,,
2282,2283.0,2011-04-09,2,0.0,4.0,23.0,0.0,6.0,0,2,0.38,0.3939,0.87,0.0896,12,45,57,Berkabut,Malam,,,,,,,,,,,
2283,2284.0,2011-04-10,2,0.0,4.0,0.0,0.0,0.0,0,2,0.38,0.3939,0.87,0.0896,5,48,53,Berkabut,Dini Hari,,,,,,,,,,,
2284,2285.0,2011-04-10,2,0.0,4.0,1.0,0.0,0.0,0,2,0.38,0.3939,0.87,0.1343,6,31,37,Berkabut,Dini Hari,,,,,,,,,,,
2285,2286.0,2011-04-10,2,0.0,4.0,2.0,0.0,0.0,0,2,0.38,0.3939,0.87,0.0896,12,24,36,Berkabut,Dini Hari,,,,,,,,,,,
2286,2287.0,2011-04-10,2,0.0,4.0,3.0,0.0,0.0,0,2,0.38,0.3939,0.87,0.1343,5,11,16,Berkabut,Dini Hari,,,,,,,,,,,
2287,2288.0,2011-04-10,2,0.0,4.0,4.0,0.0,0.0,0,2,0.36,0.3636,0.93,0.1045,3,2,5,Berkabut,Dini Hari,,,,,,,,,,,
2288,2289.0,2011-04-10,2,0.0,4.0,5.0,0.0,0.0,0,2,0.36,0.3636,0.93,0.0896,0,4,4,Berkabut,Dini Hari,,,,,,,,,,,
2289,2290.0,2011-04-10,2,0.0,4.0,6.0,0.0,0.0,0,2,0.36,0.3636,0.93,0.0896,0,4,4,Berkabut,Dini Hari,,,,,,,,,,,
2290,2291.0,2011-04-10,2,0.0,4.0,7.0,0.0,0.0,0,2,0.36,0.3636,1.0,0.0896,3,7,10,Berkabut,Pagi,,,,,,,,,,,
2291,2292.0,2011-04-10,2,0.0,4.0,8.0,0.0,0.0,0,2,0.38,0.3939,0.94,0.0896,17,38,55,Berkabut,Pagi,,,,,,,,,,,
2292,2293.0,2011-04-10,2,0.0,4.0,9.0,0.0,0.0,0,2,0.38,0.3939,0.94,0.1343,31,50,81,Berkabut,Pagi,,,,,,,,,,,
2293,2294.0,2011-04-10,2,0.0,4.0,10.0,0.0,0.0,0,2,0.4,0.4091,0.87,0.0,69,81,150,Berkabut,Pagi,,,,,,,,,,,
2294,2295.0,2011-04-10,2,0.0,4.0,11.0,0.0,0.0,0,2,0.4,0.4091,0.87,0.1343,93,109,202,Berkabut,Siang,,,,,,,,,,,
2295,2296.0,2011-04-10,2,0.0,4.0,12.0,0.0,0.0,0,2,0.42,0.4242,0.88,0.1343,94,136,230,Berkabut,Siang,,,,,,,,,,,
2296,2297.0,2011-04-10,2,0.0,4.0,13.0,0.0,0.0,0,1,0.46,0.4545,0.82,0.1045,121,142,263,Cerah,Siang,,,,,,,,,,,
2297,2298.0,2011-04-10,2,0.0,4.0,14.0,0.0,0.0,0,1,0.5,0.4848,0.72,0.194,148,133,281,Cerah,Siang,,,,,,,,,,,
2298,2299.0,2011-04-10,2,0.0,4.0,15.0,0.0,0.0,0,1,0.5,0.4848,0.77,0.2239,156,141,297,Cerah,Siang,,,,,,,,,,,
2299,2300.0,2011-04-10,2,0.0,4.0,16.0,0.0,0.0,0,2,0.52,0.5,0.72,0.1642,135,153,288,Berkabut,Siang,,,,,,,,,,,
2300,2301.0,2011-04-10,2,0.0,4.0,17.0,0.0,0.0,0,2,0.52,0.5,0.72,0.194,84,152,236,Berkabut,Sore,,,,,,,,,,,
2301,2302.0,2011-04-10,2,0.0,4.0,18.0,0.0,0.0,0,1,0.5,0.4848,0.77,0.194,103,137,240,Cerah,Sore,,,,,,,,,,,
2302,2303.0,2011-04-10,2,0.0,4.0,19.0,0.0,0.0,0,1,0.5,0.4848,0.77,0.194,47,84,131,Cerah,Sore,,,,,,,,,,,
2303,2304.0,2011-04-10,2,0.0,4.0,20.0,0.0,0.0,0,1,0.46,0.4545,0.82,0.1343,21,71,92,Cerah,Sore,,,,,,,,,,,
2304,2305.0,2011-04-10,2,0.0,4.0,21.0,0.0,0.0,0,1,0.44,0.4394,0.88,0.194,18,77,95,Cerah,Malam,,,,,,,,,,,
2305,2306.0,2011-04-10,2,0.0,4.0,22.0,0.0,0.0,0,1,0.44,0.4394,0.94,0.2537,12,45,57,Cerah,Malam,,,,,,,,,,,
2306,2307.0,2011-04-10,2,0.0,4.0,23.0,0.0,0.0,0,1,0.46,0.4545,0.88,0.3582,5,27,32,Cerah,Malam,,,,,,,,,,,
2307,2308.0,2011-04-11,2,0.0,4.0,0.0,0.0,1.0,1,1,0.48,0.4697,0.88,0.3284,7,16,23,Cerah,Dini Hari,,,,,,,,,,,
2308,2309.0,2011-04-11,2,0.0,4.0,1.0,0.0,1.0,1,1,0.46,0.4545,0.94,0.2836,1,3,4,Cerah,Dini Hari,,,,,,,,,,,
2309,2310.0,2011-04-11,2,0.0,4.0,2.0,0.0,1.0,1,1,0.46,0.4545,0.94,0.2836,7,2,9,Cerah,Dini Hari,,,,,,,,,,,
2310,2311.0,2011-04-11,2,0.0,4.0,4.0,0.0,1.0,1,1,0.46,0.4545,0.94,0.194,0,1,1,Cerah,Dini Hari,,,,,,,,,,,
2311,2312.0,2011-04-11,2,0.0,4.0,5.0,0.0,1.0,1,1,0.46,0.4545,0.94,0.194,1,12,13,Cerah,Dini Hari,,,,,,,,,,,
2312,2313.0,2011-04-11,2,0.0,4.0,6.0,0.0,1.0,1,2,0.46,0.4545,1.0,0.2239,2,59,61,Berkabut,Dini Hari,,,,,,,,,,,
2313,2314.0,2011-04-11,2,0.0,4.0,7.0,0.0,1.0,1,2,0.5,0.4848,0.88,0.2239,12,164,176,Berkabut,Pagi,,,,,,,,,,,
2314,2315.0,2011-04-11,2,0.0,4.0,8.0,0.0,1.0,1,2,0.52,0.5,0.88,0.2836,28,286,314,Berkabut,Pagi,,,,,,,,,,,
2315,2316.0,2011-04-11,2,0.0,4.0,9.0,0.0,1.0,1,2,0.56,0.5303,0.83,0.2836,33,132,165,Berkabut,Pagi,,,,,,,,,,,
2316,2317.0,2011-04-11,2,0.0,4.0,10.0,0.0,1.0,1,2,0.56,0.5303,0.83,0.2985,41,55,96,Berkabut,Pagi,,,,,,,,,,,
2317,2318.0,2011-04-11,2,0.0,4.0,11.0,0.0,1.0,1,2,0.6,0.5909,0.73,0.2985,45,59,104,Berkabut,Siang,,,,,,,,,,,
2318,2319.0,2011-04-11,2,0.0,4.0,12.0,0.0,1.0,1,2,0.6,0.5909,0.73,0.3284,37,97,134,Berkabut,Siang,,,,,,,,,,,
2319,2320.0,2011-04-11,2,0.0,4.0,13.0,0.0,1.0,1,2,0.64,0.6061,0.69,0.4179,62,77,139,Berkabut,Siang,,,,,,,,,,,
2320,2321.0,2011-04-11,2,0.0,4.0,14.0,0.0,1.0,1,2,0.72,0.6667,0.54,0.3582,60,85,145,Berkabut,Siang,,,,,,,,,,,
2321,2322.0,2011-04-11,2,0.0,4.0,15.0,0.0,1.0,1,1,0.74,0.6667,0.48,0.5224,56,85,141,Cerah,Siang,,,,,,,,,,,
2322,2323.0,2011-04-11,2,0.0,4.0,16.0,0.0,1.0,1,1,0.74,0.6667,0.48,0.5224,73,162,235,Cerah,Siang,,,,,,,,,,,
2323,2324.0,2011-04-11,2,0.0,4.0,17.0,0.0,1.0,1,1,0.74,0.6667,0.48,0.5224,100,352,452,Cerah,Sore,,,,,,,,,,,
2324,2325.0,2011-04-11,2,0.0,4.0,18.0,0.0,1.0,1,1,0.72,0.6667,0.51,0.3881,93,290,383,Cerah,Sore,,,,,,,,,,,
2325,2326.0,2011-04-11,2,0.0,4.0,19.0,0.0,1.0,1,1,0.72,0.6667,0.51,0.4478,73,211,284,Cerah,Sore,,,,,,,,,,,
2326,2327.0,2011-04-11,2,0.0,4.0,20.0,0.0,1.0,1,1,0.68,0.6364,0.57,0.5224,44,122,166,Cerah,Sore,,,,,,,,,,,
2327,2328.0,2011-04-11,2,0.0,4.0,21.0,0.0,1.0,1,1,0.66,0.6212,0.61,0.2537,39,119,158,Cerah,Malam,,,,,,,,,,,
2328,2329.0,2011-04-11,2,0.0,4.0,22.0,0.0,1.0,1,2,0.64,0.6212,0.5,0.2836,25,66,91,Berkabut,Malam,,,,,,,,,,,
2329,2330.0,2011-04-11,2,0.0,4.0,23.0,0.0,1.0,1,3,0.58,0.5455,0.6,0.0,16,38,54,Hujan Ringan,Malam,,,,,,,,,,,
2330,2331.0,2011-04-12,2,0.0,4.0,0.0,0.0,2.0,1,2,0.62,0.6212,0.5,0.1045,11,13,24,Berkabut,Dini Hari,,,,,,,,,,,
2331,2332.0,2011-04-12,2,0.0,4.0,1.0,0.0,2.0,1,2,0.62,0.6212,0.5,0.0896,6,7,13,Berkabut,Dini Hari,,,,,,,,,,,
2332,2333.0,2011-04-12,2,0.0,4.0,2.0,0.0,2.0,1,2,0.6,0.6212,0.53,0.1343,7,7,14,Berkabut,Dini Hari,,,,,,,,,,,
2333,2334.0,2011-04-12,2,0.0,4.0,3.0,0.0,2.0,1,2,0.58,0.5455,0.56,0.1343,0,1,1,Berkabut,Dini Hari,,,,,,,,,,,
2334,2335.0,2011-04-12,2,0.0,4.0,4.0,0.0,2.0,1,2,0.56,0.5303,0.64,0.1343,4,2,6,Berkabut,Dini Hari,,,,,,,,,,,
2335,2336.0,2011-04-12,2,0.0,4.0,5.0,0.0,2.0,1,2,0.54,0.5152,0.68,0.1343,1,15,16,Berkabut,Dini Hari,,,,,,,,,,,
2336,2337.0,2011-04-12,2,0.0,4.0,6.0,0.0,2.0,1,2,0.54,0.5152,0.68,0.2836,3,55,58,Berkabut,Dini Hari,,,,,,,,,,,
2337,2338.0,2011-04-12,2,0.0,4.0,7.0,0.0,2.0,1,2,0.54,0.5152,0.68,0.2239,12,177,189,Berkabut,Pagi,,,,,,,,,,,
2338,2339.0,2011-04-12,2,0.0,4.0,8.0,0.0,2.0,1,3,0.48,0.4697,0.88,0.3881,15,211,226,Hujan Ringan,Pagi,,,,,,,,,,,
2339,2340.0,2011-04-12,2,0.0,4.0,9.0,0.0,2.0,1,3,0.46,0.4545,0.94,0.4925,4,50,54,Hujan Ringan,Pagi,,,,,,,,,,,
2340,2341.0,2011-04-12,2,0.0,4.0,10.0,0.0,2.0,1,3,0.5,0.4848,0.82,0.4179,6,34,40,Hujan Ringan,Pagi,,,,,,,,,,,
2341,2342.0,2011-04-12,2,0.0,4.0,11.0,0.0,2.0,1,1,0.52,0.5,0.77,0.3582,11,38,49,Cerah,Siang,,,,,,,,,,,
2342,2343.0,2011-04-12,2,0.0,4.0,12.0,0.0,2.0,1,2,0.56,0.5303,0.64,0.4627,9,83,92,Berkabut,Siang,,,,,,,,,,,
2343,2344.0,2011-04-12,2,0.0,4.0,13.0,0.0,2.0,1,3,0.54,0.5152,0.68,0.2836,22,84,106,Hujan Ringan,Siang,,,,,,,,,,,
2344,2345.0,2011-04-12,2,0.0,4.0,14.0,0.0,2.0,1,2,0.5,0.4848,0.82,0.2836,16,28,44,Berkabut,Siang,,,,,,,,,,,
2345,2346.0,2011-04-12,2,0.0,4.0,15.0,0.0,2.0,1,2,0.48,0.4697,0.77,0.5224,24,54,78,Berkabut,Siang,,,,,,,,,,,
2346,2347.0,2011-04-12,2,0.0,4.0,16.0,0.0,2.0,1,2,0.48,0.4697,0.77,0.3881,19,80,99,Berkabut,Siang,,,,,,,,,,,
2347,2348.0,2011-04-12,2,0.0,4.0,17.0,0.0,2.0,1,3,0.44,0.4394,0.77,0.2239,29,262,291,Hujan Ringan,Sore,,,,,,,,,,,
2348,2349.0,2011-04-12,2,0.0,4.0,18.0,0.0,2.0,1,3,0.44,0.4394,0.77,0.2239,21,203,224,Hujan Ringan,Sore,,,,,,,,,,,
2349,2350.0,2011-04-12,2,0.0,4.0,19.0,0.0,2.0,1,2,0.42,0.4242,0.82,0.2836,3,127,130,Berkabut,Sore,,,,,,,,,,,
2350,2351.0,2011-04-12,2,0.0,4.0,20.0,0.0,2.0,1,2,0.42,0.4242,0.82,0.2836,9,94,103,Berkabut,Sore,,,,,,,,,,,
2351,2352.0,2011-04-12,2,0.0,4.0,21.0,0.0,2.0,1,2,0.42,0.4242,0.82,0.194,10,74,84,Berkabut,Malam,,,,,,,,,,,
2352,2353.0,2011-04-12,2,0.0,4.0,22.0,0.0,2.0,1,2,0.4,0.4091,0.94,0.2985,7,47,54,Berkabut,Malam,,,,,,,,,,,
2353,2354.0,2011-04-12,2,0.0,4.0,23.0,0.0,2.0,1,2,0.4,0.4091,0.94,0.2537,8,31,39,Berkabut,Malam,,,,,,,,,,,
2354,2355.0,2011-04-13,2,0.0,4.0,0.0,0.0,3.0,1,2,0.4,0.4091,1.0,0.2985,3,12,15,Berkabut,Dini Hari,,,,,,,,,,,
2355,2356.0,2011-04-13,2,0.0,4.0,1.0,0.0,3.0,1,2,0.4,0.4091,1.0,0.2985,0,1,1,Berkabut,Dini Hari,,,,,,,,,,,
2356,2357.0,2011-04-13,2,0.0,4.0,2.0,0.0,3.0,1,3,0.4,0.4091,1.0,0.2985,0,2,2,Hujan Ringan,Dini Hari,,,,,,,,,,,
2357,2358.0,2011-04-13,2,0.0,4.0,3.0,0.0,3.0,1,3,0.4,0.4091,0.94,0.3284,0,2,2,Hujan Ringan,Dini Hari,,,,,,,,,,,
2358,2359.0,2011-04-13,2,0.0,4.0,4.0,0.0,3.0,1,3,0.4,0.4091,0.94,0.3284,1,2,3,Hujan Ringan,Dini Hari,,,,,,,,,,,
2359,2360.0,2011-04-13,2,0.0,4.0,5.0,0.0,3.0,1,3,0.38,0.3939,0.94,0.2537,1,4,5,Hujan Ringan,Dini Hari,,,,,,,,,,,
2360,2361.0,2011-04-13,2,0.0,4.0,6.0,0.0,3.0,1,3,0.38,0.3939,0.94,0.2239,1,33,34,Hujan Ringan,Dini Hari,,,,,,,,,,,
2361,2362.0,2011-04-13,2,0.0,4.0,7.0,0.0,3.0,1,3,0.36,0.3485,1.0,0.2239,3,67,70,Hujan Ringan,Pagi,,,,,,,,,,,
2362,2363.0,2011-04-13,2,0.0,4.0,8.0,0.0,3.0,1,3,0.38,0.3939,0.94,0.194,6,158,164,Hujan Ringan,Pagi,,,,,,,,,,,
2363,2364.0,2011-04-13,2,0.0,4.0,9.0,0.0,3.0,1,2,0.38,0.3939,0.94,0.2239,2,63,65,Berkabut,Pagi,,,,,,,,,,,
2364,2365.0,2011-04-13,2,0.0,4.0,10.0,0.0,3.0,1,2,0.4,0.4091,0.87,0.194,4,42,46,Berkabut,Pagi,,,,,,,,,,,
2365,2366.0,2011-04-13,2,0.0,4.0,11.0,0.0,3.0,1,2,0.42,0.4242,0.82,0.194,4,57,61,Berkabut,Siang,,,,,,,,,,,
2366,2367.0,2011-04-13,2,0.0,4.0,12.0,0.0,3.0,1,3,0.42,0.4242,0.82,0.2537,12,83,95,Hujan Ringan,Siang,,,,,,,,,,,
2367,2368.0,2011-04-13,2,0.0,4.0,13.0,0.0,3.0,1,2,0.44,0.4394,0.77,0.194,6,55,61,Berkabut,Siang,,,,,,,,,,,
2368,2369.0,2011-04-13,2,0.0,4.0,14.0,0.0,3.0,1,2,0.42,0.4242,0.77,0.2537,24,82,106,Berkabut,Siang,,,,,,,,,,,
2369,2370.0,2011-04-13,2,0.0,4.0,15.0,0.0,3.0,1,2,0.44,0.4394,0.72,0.2836,12,69,81,Berkabut,Siang,,,,,,,,,,,
2370,2371.0,2011-04-13,2,0.0,4.0,16.0,0.0,3.0,1,1,0.46,0.4545,0.67,0.2836,23,119,142,Cerah,Siang,,,,,,,,,,,
2371,2372.0,2011-04-13,2,0.0,4.0,17.0,0.0,3.0,1,1,0.46,0.4545,0.67,0.2985,25,284,309,Cerah,Sore,,,,,,,,,,,
2372,2373.0,2011-04-13,2,0.0,4.0,18.0,0.0,3.0,1,1,0.44,0.4394,0.62,0.3881,28,293,321,Cerah,Sore,,,,,,,,,,,
2373,2374.0,2011-04-13,2,0.0,4.0,19.0,0.0,3.0,1,1,0.44,0.4394,0.62,0.2537,15,160,175,Cerah,Sore,,,,,,,,,,,
2374,2375.0,2011-04-13,2,0.0,4.0,20.0,0.0,3.0,1,1,0.44,0.4394,0.62,0.2537,7,119,126,Cerah,Sore,,,,,,,,,,,
2375,2376.0,2011-04-13,2,0.0,4.0,21.0,0.0,3.0,1,1,0.42,0.4242,0.67,0.1642,17,100,117,Cerah,Malam,,,,,,,,,,,
2376,2377.0,2011-04-13,2,0.0,4.0,22.0,0.0,3.0,1,1,0.42,0.4242,0.67,0.194,10,89,99,Cerah,Malam,,,,,,,,,,,
2377,2378.0,2011-04-13,2,0.0,4.0,23.0,0.0,3.0,1,1,0.4,0.4091,0.71,0.1343,5,57,62,Cerah,Malam,,,,,,,,,,,
2378,2379.0,2011-04-14,2,0.0,4.0,0.0,0.0,4.0,1,1,0.38,0.3939,0.76,0.1343,3,18,21,Cerah,Dini Hari,,,,,,,,,,,
2379,2380.0,2011-04-14,2,0.0,4.0,1.0,0.0,4.0,1,1,0.38,0.3939,0.76,0.2239,1,9,10,Cerah,Dini Hari,,,,,,,,,,,
2380,2381.0,2011-04-14,2,0.0,4.0,2.0,0.0,4.0,1,1,0.36,0.3485,0.76,0.1343,0,3,3,Cerah,Dini Hari,,,,,,,,,,,
2381,2382.0,2011-04-14,2,0.0,4.0,3.0,0.0,4.0,1,1,0.34,0.3333,0.81,0.1343,0,2,2,Cerah,Dini Hari,,,,,,,,,,,
2382,2383.0,2011-04-14,2,0.0,4.0,4.0,0.0,4.0,1,1,0.34,0.3636,0.76,0.0,1,8,9,Cerah,Dini Hari,,,,,,,,,,,
2383,2384.0,2011-04-14,2,0.0,4.0,5.0,0.0,4.0,1,1,0.34,0.3485,0.76,0.0896,2,12,14,Cerah,Dini Hari,,,,,,,,,,,
2384,2385.0,2011-04-14,2,0.0,4.0,6.0,0.0,4.0,1,1,0.34,0.3485,0.76,0.1045,4,66,70,Cerah,Dini Hari,,,,,,,,,,,
2385,2386.0,2011-04-14,2,0.0,4.0,7.0,0.0,4.0,1,1,0.38,0.3939,0.66,0.0,11,182,193,Cerah,Pagi,,,,,,,,,,,
2386,2387.0,2011-04-14,2,0.0,4.0,8.0,0.0,4.0,1,1,0.42,0.4242,0.58,0.1642,21,316,337,Cerah,Pagi,,,,,,,,,,,
2387,2388.0,2011-04-14,2,0.0,4.0,9.0,0.0,4.0,1,1,0.46,0.4545,0.51,0.1343,18,152,170,Cerah,Pagi,,,,,,,,,,,
2388,2389.0,2011-04-14,2,0.0,4.0,10.0,0.0,4.0,1,1,0.5,0.4848,0.51,0.194,21,68,89,Cerah,Pagi,,,,,,,,,,,
2389,2390.0,2011-04-14,2,0.0,4.0,11.0,0.0,4.0,1,1,0.52,0.5,0.45,0.1642,28,87,115,Cerah,Siang,,,,,,,,,,,
2390,2391.0,2011-04-14,2,0.0,4.0,12.0,0.0,4.0,1,1,0.54,0.5152,0.42,0.1343,35,110,145,Cerah,Siang,,,,,,,,,,,
2391,2392.0,2011-04-14,2,0.0,4.0,13.0,0.0,4.0,1,1,0.56,0.5303,0.37,0.2239,38,121,159,Cerah,Siang,,,,,,,,,,,
2392,2393.0,2011-04-14,2,0.0,4.0,14.0,0.0,4.0,1,1,0.56,0.5303,0.35,0.0896,36,101,137,Cerah,Siang,,,,,,,,,,,
2393,2394.0,2011-04-14,2,0.0,4.0,15.0,0.0,4.0,1,1,0.6,0.6212,0.31,0.0896,57,85,142,Cerah,Siang,,,,,,,,,,,
2394,2395.0,2011-04-14,2,0.0,4.0,16.0,0.0,4.0,1,1,0.6,0.6061,0.26,0.1045,49,153,202,Cerah,Siang,,,,,,,,,,,
2395,2396.0,2011-04-14,2,0.0,4.0,17.0,0.0,4.0,1,1,0.6,0.6061,0.28,0.0,50,338,388,Cerah,Sore,,,,,,,,,,,
2396,2397.0,2011-04-14,2,0.0,4.0,18.0,0.0,4.0,1,1,0.56,0.5303,0.3,0.0,47,290,337,Cerah,Sore,,,,,,,,,,,
2397,2398.0,2011-04-14,2,0.0,4.0,19.0,0.0,4.0,1,1,0.54,0.5152,0.32,0.0,37,222,259,Cerah,Sore,,,,,,,,,,,
2398,2399.0,2011-04-14,2,0.0,4.0,20.0,0.0,4.0,1,1,0.5,0.4848,0.51,0.194,22,147,169,Cerah,Sore,,,,,,,,,,,
2399,2400.0,2011-04-14,2,0.0,4.0,21.0,0.0,4.0,1,1,0.46,0.4545,0.63,0.1343,19,126,145,Cerah,Malam,,,,,,,,,,,
2400,2401.0,2011-04-14,2,0.0,4.0,22.0,0.0,4.0,1,1,0.48,0.4697,0.55,0.1045,22,82,104,Cerah,Malam,,,,,,,,,,,
2401,2402.0,2011-04-14,2,0.0,4.0,23.0,0.0,4.0,1,1,0.46,0.4545,0.59,0.1045,7,40,47,Cerah,Malam,,,,,,,,,,,
2402,2403.0,2011-04-15,2,0.0,4.0,0.0,1.0,5.0,0,1,0.44,0.4394,0.67,0.0,6,21,27,Cerah,Dini Hari,,,,,,,,,,,
2403,2404.0,2011-04-15,2,0.0,4.0,1.0,1.0,5.0,0,1,0.44,0.4394,0.62,0.0,6,9,15,Cerah,Dini Hari,,,,,,,,,,,
2404,2405.0,2011-04-15,2,0.0,4.0,2.0,1.0,5.0,0,1,0.4,0.4091,0.76,0.0,8,10,18,Cerah,Dini Hari,,,,,,,,,,,
2405,2406.0,2011-04-15,2,0.0,4.0,3.0,1.0,5.0,0,1,0.4,0.4091,0.76,0.0,0,3,3,Cerah,Dini Hari,,,,,,,,,,,
2406,2407.0,2011-04-15,2,0.0,4.0,4.0,1.0,5.0,0,1,0.38,0.3939,0.82,0.0896,0,3,3,Cerah,Dini Hari,,,,,,,,,,,
2407,2408.0,2011-04-15,2,0.0,4.0,5.0,1.0,5.0,0,1,0.36,0.3636,0.81,0.1045,2,11,13,Cerah,Dini Hari,,,,,,,,,,,
2408,2409.0,2011-04-15,2,0.0,4.0,6.0,1.0,5.0,0,1,0.36,0.3636,0.81,0.0896,5,42,47,Cerah,Dini Hari,,,,,,,,,,,
2409,2410.0,2011-04-15,2,0.0,4.0,7.0,1.0,5.0,0,1,0.4,0.4091,0.71,0.1642,10,139,149,Cerah,Pagi,,,,,,,,,,,
2410,2411.0,2011-04-15,2,0.0,4.0,8.0,1.0,5.0,0,1,0.44,0.4394,0.62,0.2985,21,279,300,Cerah,Pagi,,,,,,,,,,,
2411,2412.0,2011-04-15,2,0.0,4.0,9.0,1.0,5.0,0,1,0.5,0.4848,0.55,0.194,16,162,178,Cerah,Pagi,,,,,,,,,,,
2412,2413.0,2011-04-15,2,0.0,4.0,10.0,1.0,5.0,0,1,0.5,0.4848,0.55,0.194,31,91,122,Cerah,Pagi,,,,,,,,,,,
2413,2414.0,2011-04-15,2,0.0,4.0,11.0,1.0,5.0,0,1,0.52,0.5,0.55,0.194,41,95,136,Cerah,Siang,,,,,,,,,,,
2414,2415.0,2011-04-15,2,0.0,4.0,12.0,1.0,5.0,0,1,0.52,0.5,0.55,0.2836,45,155,200,Cerah,Siang,,,,,,,,,,,
2415,2416.0,2011-04-15,2,0.0,4.0,13.0,1.0,5.0,0,1,0.54,0.5152,0.52,0.2537,47,133,180,Cerah,Siang,,,,,,,,,,,
2416,2417.0,2011-04-15,2,0.0,4.0,14.0,1.0,5.0,0,1,0.54,0.5152,0.52,0.2537,57,106,163,Cerah,Siang,,,,,,,,,,,
2417,2418.0,2011-04-15,2,0.0,4.0,15.0,1.0,5.0,0,1,0.54,0.5152,0.52,0.4478,50,112,162,Cerah,Siang,,,,,,,,,,,
2418,2419.0,2011-04-15,2,0.0,4.0,16.0,1.0,5.0,0,1,0.52,0.5,0.55,0.4925,70,173,243,Cerah,Siang,,,,,,,,,,,
2419,2420.0,2011-04-15,2,0.0,4.0,17.0,1.0,5.0,0,2,0.5,0.4848,0.63,0.3881,64,267,331,Berkabut,Sore,,,,,,,,,,,
2420,2421.0,2011-04-15,2,0.0,4.0,18.0,1.0,5.0,0,2,0.46,0.4545,0.67,0.3881,47,216,263,Berkabut,Sore,,,,,,,,,,,
2421,2422.0,2011-04-15,2,0.0,4.0,19.0,1.0,5.0,0,1,0.42,0.4242,0.77,0.3881,41,168,209,Cerah,Sore,,,,,,,,,,,
2422,2423.0,2011-04-15,2,0.0,4.0,20.0,1.0,5.0,0,2,0.4,0.4091,0.76,0.3284,26,92,118,Berkabut,Sore,,,,,,,,,,,
2423,2424.0,2011-04-15,2,0.0,4.0,21.0,1.0,5.0,0,2,0.4,0.4091,0.76,0.2985,25,77,102,Berkabut,Malam,,,,,,,,,,,
2424,2425.0,2011-04-15,2,0.0,4.0,22.0,1.0,5.0,0,2,0.38,0.3939,0.82,0.3881,16,64,80,Berkabut,Malam,,,,,,,,,,,
2425,2426.0,2011-04-15,2,0.0,4.0,23.0,1.0,5.0,0,2,0.36,0.3485,0.81,0.194,8,56,64,Berkabut,Malam,,,,,,,,,,,
2426,2427.0,2011-04-16,2,0.0,4.0,0.0,0.0,6.0,0,2,0.36,0.3485,0.81,0.2239,7,36,43,Berkabut,Dini Hari,,,,,,,,,,,
2427,2428.0,2011-04-16,2,0.0,4.0,1.0,0.0,6.0,0,2,0.36,0.3333,0.87,0.2836,5,28,33,Berkabut,Dini Hari,,,,,,,,,,,
2428,2429.0,2011-04-16,2,0.0,4.0,2.0,0.0,6.0,0,2,0.36,0.3485,0.87,0.1343,5,19,24,Berkabut,Dini Hari,,,,,,,,,,,
2429,2430.0,2011-04-16,2,0.0,4.0,3.0,0.0,6.0,0,2,0.36,0.3485,0.87,0.1642,5,9,14,Berkabut,Dini Hari,,,,,,,,,,,
2430,2431.0,2011-04-16,2,0.0,4.0,4.0,0.0,6.0,0,2,0.36,0.3485,0.87,0.2239,1,4,5,Berkabut,Dini Hari,,,,,,,,,,,
2431,2432.0,2011-04-16,2,0.0,4.0,5.0,0.0,6.0,0,2,0.38,0.3939,0.87,0.2836,1,3,4,Berkabut,Dini Hari,,,,,,,,,,,
2432,2433.0,2011-04-16,2,0.0,4.0,6.0,0.0,6.0,0,3,0.4,0.4091,0.82,0.3284,1,9,10,Hujan Ringan,Dini Hari,,,,,,,,,,,
2433,2434.0,2011-04-16,2,0.0,4.0,7.0,0.0,6.0,0,2,0.4,0.4091,0.82,0.4179,3,18,21,Berkabut,Pagi,,,,,,,,,,,
